,RegionID,SizeRank,RegionType,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,City ,State,house_type,cost_percentile_range
282,395066,283,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136000,136556,136991,137777,138488,139154,139920,140578,141229,141967,142831,143776,144590,145418,146174,147223,148367,149699,150629,151436,152030,157103,160828,164477,166374,169909,173631,175062,176151,177874,179213,180295,180800,181628,183460,185458,187131,188574,189895,192004,193819,195766,197154,198492,200072,202165,204869,207035,208674,209960,212073,213584,215625,217271,219757,222227,224253,225468,225855,226917,228425,229649,230450,231536,232200,232434,232931,233484,233972,234548,234931,235266,233347,231509,229338,228272,227939,227528,226756,225238,223804,222216,220699,219432,217705,216516,214896,214011,212065,210377,209124,208073,207509,206118,205306,204052,204099,203963,204267,203873,202717,200459,197589,195499,193625,192296,191092,190621,190115,189289,188447,187499,187038,186063,185655,185226,185199,184360,183642,182731,182497,182496,182909,183425,183179,182854,182095,181869,181256,181505,182155,183306,185049,186039,187244,187951,189358,191034,192474,193590,194364,194685,195098,195211,195590,196030,196214,196009,195508,195287,195632,195532,Santa Fe,NM,Condo,lower
283,394727,284,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johnstown,PA,Condo,lower
284,395163,285,Msa,68418,68527,68742,69119,69571,69954,70411,70877,71391,71857,72341,72815,73216,73581,73915,74220,74486,74749,75066,75439,75787,76112,76453,76783,77100,77280,77505,78310,78815,79294,79799,80556,81390,81713,82145,82661,83026,83544,83955,84420,84770,85032,85417,86243,87195,88119,88692,89159,89723,90722,91386,91848,91699,91991,92123,92185,92298,92705,93374,94015,94519,94858,95199,95651,96250,96569,96867,97203,97692,98306,98614,98982,99197,99444,99687,99759,99994,100166,100386,100478,100367,100223,100214,100529,101182,101333,101386,100947,100594,100228,99516,98949,98186,97963,97562,97760,97959,98248,97652,97124,96612,96111,95702,95678,95818,95724,95287,94032,92298,90449,89379,88038,86837,85896,85228,84532,83852,83669,84055,84469,84754,85812,87656,89974,90601,90233,90095,90310,90519,90570,89953,89387,88352,86891,85764,84760,85450,85968,86480,86538,86687,86712,87094,86678,86207,86184,86674,87509,87717,88697,89854,91100,91858,92438,93120,93861,94816,95525,96553,97494,98738,99867,101009,101851,102480,102964,103436,103864,104091,104104,104401,105120,106327,106992,107384,107695,108379,108968,109306,109596,Traverse City,MI,Condo,lower
285,394671,286,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72016,72056,72063,71980,71838,71739,71716,71544,71345,71097,70949,70859,71147,71430,71600,71394,71277,71223,71170,71100,71069,71202,71288,71374,71370,71399,71520,71630,71763,71768,71823,71964,71957,72032,72083,72405,Hattiesburg,MS,Condo,lower
286,394515,287,Msa,65565,65768,65950,66277,66555,66846,67183,67558,67906,68251,68693,69222,69849,70259,70635,70945,71332,71640,71881,72204,72490,72789,72991,73203,73402,73617,73867,74069,74288,74511,74795,75081,75340,75638,75885,76182,76422,76696,77367,77703,77947,,77583,77709,78016,78334,78324,78331,78374,79278,80178,81155,81554,81858,82064,82264,82466,82683,83263,83244,83288,83213,83900,84773,85606,86452,87236,87959,88659,89186,89583,90037,90611,91147,91517,91753,91902,92129,92380,92789,93066,93307,93415,93722,93999,94147,94071,94137,94405,94763,94949,95044,95089,95265,95387,95438,95427,95542,95422,94972,94341,93746,93626,93448,93350,92859,92377,91922,91534,91171,90747,90102,89404,88634,87975,87217,86510,85910,85359,84767,84184,83697,83284,82873,82469,82020,81530,81005,80412,79904,79290,78795,78274,77828,77251,76519,75847,75375,75020,74665,74227,73764,73431,73084,72752,72361,72073,71927,71787,71751,71698,71763,71891,72108,72425,72797,73203,73521,73780,74080,74423,74805,75149,75485,75854,76296,76788,77351,77885,78402,78838,79287,79725,80217,80598,80989,81311,81667,82046,82412,Dalton,GA,Condo,lower
287,394860,288,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111374,111413,111575,111782,111855,111705,111407,111115,109024,106946,105193,105363,105936,106467,107091,107425,107754,107786,107994,107458,107332,107040,107225,107203,107507,107848,108466,109067,109958,110753,111361,111857,111384,110963,110481,111041,111738,112715,113921,114993,116332,117571,119124,120107,120441,121200,122319,124040,124791,125799,126937,128647,130010,130736,131432,132713,134673,135677,135834,135992,137081,138645,140763,141988,143203,143742,144464,144281,144119,144575,145850,147428,Midland,TX,Condo,lower
288,394685,289,Msa,55558,55911,56077,56524,56826,57189,57509,57773,58054,58347,58756,59152,59650,60102,60602,60941,61287,61584,61836,62088,62355,62718,63079,63367,63673,63703,63892,64049,64443,64769,65053,65362,65703,66115,66542,66834,67148,67468,67935,68372,68879,69287,69706,70100,70566,71046,71554,72082,72610,73263,74187,75066,76014,76810,77863,78872,79929,81099,82253,83458,84591,85882,87364,89156,91170,93246,95445,98013,101018,104326,107384,110400,112668,114568,116037,117699,118617,119996,120811,122031,122318,122382,122048,121841,121968,122447,121999,120940,119638,118564,117331,116018,114595,113658,112165,110517,108317,106688,105544,104603,103599,102208,100783,99164,97389,95824,94044,92966,91612,90816,89269,87845,86010,84572,83710,83538,83302,82636,82026,81479,81030,80327,80196,79990,79623,78852,78061,77101,76120,75077,73853,72775,71835,71347,70657,69963,69080,68316,67568,67084,66807,66641,66434,65935,65327,64669,64325,64099,64060,63703,63658,63846,64306,64870,65519,66269,67217,67311,67308,66876,66691,66919,67467,67832,67881,67642,67706,67458,66728,66788,67206,68249,68822,69062,69030,68941,69203,69350,69825,70387,Homosassa Springs,FL,Condo,lower
289,394351,290,Msa,82763,82897,82982,83260,83613,84116,84557,84860,85070,85303,85697,86171,86712,87122,87425,87620,87832,88085,88382,88718,89070,89414,89603,89731,89716,89841,89975,90262,90638,91047,91523,91880,92221,92466,92819,93242,93573,93921,94200,94623,94870,95090,95265,95467,95640,95786,95980,96241,96462,96746,96911,97114,97446,97991,98678,99182,99677,100173,100737,101284,101740,,104176,105552,106077,106597,106935,107334,107439,107474,107487,107670,108011,108399,108858,109092,109248,109509,110042,110954,112104,113096,113594,113537,113224,113275,113685,114468,114777,114784,114417,114092,113547,113251,113164,113463,113705,113698,113783,113845,114102,114389,114945,115213,115301,113800,112682,111480,111742,111886,111731,110978,110161,109490,109126,110232,111471,112803,112237,111565,110875,110160,109302,108219,107623,105121,104251,103141,104295,104013,103765,103288,102794,100833,100055,99281,100248,100092,99772,99274,98927,99021,99274,99670,99590,99520,99445,99850,100140,100469,100565,100641,100516,100207,99920,99488,99412,99096,98826,98356,98189,98421,98566,98518,98082,98049,98224,98597,98760,98971,99041,99310,99360,99497,99454,99570,99536,99409,99344,99455,Auburn,AL,Condo,lower
290,395182,291,Msa,46531,46683,46822,47087,47293,47485,47656,47882,48116,48332,48623,48943,49371,49614,49845,50023,50275,50493,50702,50952,51212,51484,51678,51771,51826,51904,52068,52169,52314,52462,52710,52904,53095,53268,53426,53554,53648,53779,53881,54008,54064,54159,54223,,53704,53622,53911,54137,54300,54452,54710,54889,55112,54926,54698,54443,54556,54532,54608,54729,55127,55438,55832,56308,56578,56760,56770,57044,57591,58056,58768,58953,59222,59384,59744,60108,60472,60776,61162,61449,61980,62561,62980,63282,63418,63679,63987,64368,64675,65119,65549,66135,66442,66685,66657,66744,66850,66977,67035,67136,67248,67341,67260,67199,67059,66998,66806,66650,66416,66342,66267,66055,,,,60340,59773,59183,58615,58239,57915,57657,57469,57267,57077,56927,56832,56716,56470,56231,55861,55575,55154,54843,54368,53835,53353,53068,52959,52817,52570,52296,52097,51960,51808,51637,51479,51376,51303,51298,51371,51476,51603,51758,51956,52217,52473,52731,52928,53130,53359,53643,53953,54219,54469,54738,55026,55382,55735,56099,56415,56703,56985,57298,57574,57830,58076,58324,58617,58905,Valdosta,GA,Condo,lower
291,394480,292,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171467,171463,171631,172010,172703,175723,179089,183007,183303,182589,179954,178885,178510,177731,175982,173654,172295,171003,168513,164887,162904,161155,160725,158791,157530,155721,154141,153291,153141,153123,152833,151641,149974,149861,150034,149861,147400,146475,145508,144167,142018,139569,138009,137036,135432,133593,131953,131552,130825,129271,127593,127481,127462,127386,127728,128828,130783,132034,132630,133515,135132,135971,137284,137462,139407,139827,139466,138329,139310,142723,146637,149591,151587,153441,155119,155966,155784,154964,155495,157670,160183,161172,161649,161973,162759,163091,163540,163706,163776,164526,Coeur d'Alene,ID,Condo,lower
292,395117,293,Msa,52432,52578,52653,52876,53066,53287,53491,53753,54020,54301,54494,54739,54986,55266,55468,55637,55759,55925,56022,56162,56254,56406,56533,56655,56733,56793,56874,56958,57111,57245,57419,57496,57615,57766,57946,58109,58214,58369,58439,58505,58520,58612,58820,59037,59280,59447,59617,59759,59883,59960,60005,60138,60313,60491,60603,60753,60925,61088,61194,61263,61329,61491,61719,61904,62004,62021,62073,62118,62223,62273,62422,62626,62898,63107,63262,63360,63448,63627,63859,64022,64101,64134,64168,64117,64062,64114,64217,63877,63675,63345,63511,63460,64050,64673,65389,65022,64759,64451,64775,64894,64884,64659,64362,63943,63817,63529,63297,62338,61515,60645,61078,61490,62356,61929,61843,61817,61457,60933,60122,59814,59737,59597,58866,57764,56665,56488,56315,56165,55849,55877,55981,56111,55894,55464,54833,54242,53776,53775,53933,53944,54062,54006,54103,54018,53925,54794,55803,56815,56879,56707,56475,56049,55711,55339,55018,54670,54246,53351,52590,52314,52591,53078,53211,53462,53650,54101,54473,54823,54930,55337,55510,55619,55218,54313,53568,52954,52665,52284,51885,51631,Springfield,OH,Condo,lower
293,395119,294,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182830,181232,180013,176833,173288,170255,167693,165768,163088,160535,158055,156164,155094,154233,153410,152217,150865,149589,148208,146863,145349,143995,142823,141672,140809,140997,140991,140893,140048,139923,139473,139347,139273,139682,139818,139884,139768,139136,138863,139083,139967,141007,141530,142491,143567,145383,147131,148479,149713,150870,152105,153739,155338,157507,159446,161422,162787,163814,164872,165811,166674,167259,168127,169302,170591,171471,171891,172146,172741,173188,173668,173766,174109,St. George,UT,Condo,lower
294,395079,295,Msa,71571,71822,72037,72501,73057,73433,74065,74491,75159,75534,75892,76250,76667,77234,77702,78169,78588,79095,79467,79898,80358,80983,81650,82347,82986,83534,84108,84815,85564,86134,86703,87219,87844,88372,89002,89716,90511,91324,92095,92849,93635,94520,95544,96596,97608,98425,99290,100219,101286,102367,103671,105218,106917,108973,111087,,116836,119168,121135,123099,125445,127526,130575,133775,137870,142267,147196,151563,154678,157918,160562,162986,164807,166788,169337,171820,173926,174676,173941,172802,171738,170747,169548,167565,165934,164155,162748,160721,158617,156389,153977,151402,149068,147182,144586,140554,137155,134248,132607,130481,128135,125837,123516,121462,118605,115639,113087,111459,109604,107112,104833,102831,101154,99011,97018,95475,94477,93767,93492,92980,93171,93246,93315,92927,92495,92292,91644,90919,90336,89526,87998,86508,85013,84413,83461,82663,81648,81033,80378,79905,79397,79395,79110,78991,78363,78188,77876,78216,78284,78595,78908,79287,79836,80686,81564,82831,83566,84376,84826,85811,86791,87847,89163,91103,92604,93642,94192,94747,95384,95882,96211,96320,96700,97035,97586,97668,98280,99038,100193,101096,Vero Beach,FL,Condo,lower
295,394930,296,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67821,67828,67716,68320,68980,69770,69729,69485,69034,68647,68375,68298,68216,68010,67704,67409,67327,67315,67441,67523,67746,67915,67890,67741,68534,69661,70918,71129,71109,71065,71193,71436,71831,72265,72666,72867,72911,73143,73462,73962,74452,75059,75561,76021,76329,76792,77175,77624,77913,78339,78760,79139,79584,80401,81499,82757,83675,84748,85764,86772,87860,88723,89888,90368,90943,91281,92261,93450,94414,95110,95515,96238,Odessa,TX,Condo,lower
296,394900,297,Msa,165262,166054,167330,169798,172772,176013,179705,183353,186910,190220,193706,197348,201183,204801,208528,212232,215655,218636,221215,223886,226333,228517,230922,232956,235280,237563,240659,243347,245669,247900,250406,253666,256778,260215,263778,267617,271524,275246,279360,283417,287449,291048,294964,299764,305799,311535,315655,318486,321370,326122,330832,335678,338109,341746,346300,351866,357022,362204,367916,372976,377606,381358,386236,391419,399112,408053,414691,420380,423073,427973,433279,438855,441451,444461,446171,449901,451227,451531,449822,446763,445164,443859,442690,439567,438316,437098,436321,433856,431493,428416,425806,422813,421754,417209,411574,402482,402003,401903,403945,399039,395449,389504,382213,374169,365049,360504,353196,351952,343436,340375,330614,321499,309291,304623,304613,303284,300146,295717,294308,291390,291169,289988,286735,284569,282178,282191,281706,284974,290296,293605,294268,291679,287064,282452,280327,279193,277573,275839,273433,268608,261964,256641,254573,255787,256392,256788,255883,257627,259983,263818,270440,277642,282303,285746,288378,293418,297751,303989,312105,320496,328592,335024,339284,344832,350732,357612,362664,370444,377369,382463,385286,390054,394614,396456,395735,393893,393543,395787,399193,402398,Napa,CA,Condo,lower
297,395170,298,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65684,65788,65763,65835,65873,65886,65815,65822,65923,65950,65992,66027,66111,66073,66053,66157,66327,66486,66629,66680,66593,66469,66410,66496,66545,66678,66870,67259,67586,67873,67984,68122,68145,68382,68724,69073,Tupelo,MS,Condo,lower
298,394368,299,Msa,46427,46429,46653,46980,47320,47439,47481,47479,47638,47836,48180,48495,48859,49165,49385,49469,49445,49527,49581,49859,50140,50645,51085,51352,51681,51834,51860,51793,51814,51953,52062,52021,52078,52076,52297,52384,52645,52921,53410,53858,54115,54320,54454,54873,55143,55505,55893,56310,56639,56950,57316,57572,57824,58049,58391,58586,58945,59318,59700,59977,60351,60700,60787,60733,60642,60792,61130,61631,62191,62456,62618,62729,62906,63046,63298,63515,63761,63902,64078,64196,64442,64602,64866,64896,64982,64919,64832,64544,64103,63718,63418,62699,61897,61185,60657,60159,59174,58495,57772,57277,56625,56301,56262,56342,55827,55543,55133,54963,53751,51715,49914,49123,49850,50399,50200,49515,48802,48516,48375,48399,48221,48144,47931,47685,47409,47110,46808,46606,46450,46339,45949,45709,45626,45821,45578,45615,45470,45455,45457,45408,45904,45681,45491,45015,45285,45449,45751,45612,45213,44956,44990,45422,45400,45498,45052,44599,44098,44097,44405,44812,45378,45787,45966,45436,44813,44195,44353,44568,44829,44953,45160,45477,45790,46241,46813,47322,47778,47969,48076,48076,Battle Creek,MI,Condo,lower
299,394719,300,Msa,33019,33281,33400,33713,33882,34203,34518,34764,34891,34970,35241,35450,35706,35832,36021,36181,36341,36466,36585,36772,36852,36877,36774,36746,36722,36906,37197,37550,37806,38052,37758,37464,37131,37374,37568,37782,37930,38009,38024,38004,38106,38234,38569,38973,39461,39890,39884,39806,40138,40768,41397,41519,41685,41822,41980,42122,42332,42521,42763,42967,43362,43745,44031,44071,44001,43996,43986,44119,44349,44595,44769,44912,45124,45328,45450,45498,45697,45945,46182,46257,46359,46610,46909,47343,47571,47729,47793,47866,47998,48057,48242,48371,48452,48494,48635,48675,48761,48747,48916,49111,,50037,49907,49845,50908,52027,51953,51543,50906,51267,51610,52063,51528,50963,50402,50118,49934,49899,50054,50313,50436,50537,50609,50714,50813,50906,51084,51301,51432,51397,51379,51489,51569,51532,51292,51355,51493,51810,51843,51547,51263,51385,51775,51973,51741,51583,51474,51432,51316,51305,51332,51416,51534,51689,51775,51645,51463,51171,50960,50962,51238,51588,52021,52367,52496,52433,52384,52419,52386,52370,52353,52391,52523,52655,52854,52779,52772,52698,52686,52635,Jamestown,NY,Condo,lower
300,394577,301,Msa,,,,,,,,,,,,,92177,92661,92976,93700,94309,94468,94605,94921,95770,96554,97315,98133,99143,100035,100845,101680,102515,103767,105303,107294,108942,110433,111944,113913,116579,119674,121586,123073,124320,127207,129670,132427,135012,137929,139765,141001,141792,143608,145595,147714,149604,152534,156222,159848,162772,166388,170040,173232,175707,178546,182040,186282,192609,197823,202601,205056,208254,211490,214017,217125,219286,221618,223435,225366,226762,228015,227004,225865,223840,222974,221546,220103,219283,219252,219718,219136,218214,217455,218092,218688,219302,218916,218824,218505,218260,217476,213197,210830,209697,211677,211245,210201,209303,206777,203243,199200,197361,195828,195290,194170,193843,192572,192025,190727,188045,185570,183957,183766,183466,183681,185148,185659,185207,184236,183893,185402,185892,186695,186391,186595,185892,184352,182975,182007,181325,179637,180285,179410,178833,176989,176184,175216,174046,171971,170024,168525,167091,166888,165975,165205,163865,163408,164969,166291,168200,171158,175362,178756,181397,182943,184065,184374,185582,188190,191346,194077,198657,202129,205039,203169,200280,198643,197169,197666,197119,197555,197079,196179,Eureka,CA,Condo,lower
301,395013,302,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124044,124153,124169,124357,124446,124611,124611,124804,124901,125008,124866,124647,124431,124137,123821,123344,122950,122636,122437,122315,122261,122346,122484,122758,123037,123411,123551,123628,123624,123822,124049,124249,124174,123957,123603,123421,123413,123415,123371,123184,123055,123080,123126,123167,123107,,120787,119755,120008,120363,120572,120694,120851,121069,121428,121631,121846,121964,122154,122432,122725,123382,123985,124652,125021,125435,125712,126576,127283,128390,128896,129535,129745,129981,130219,130617,131000,131347,131662,Rapid City,SD,Condo,lower
302,394595,303,Msa,111304,111470,111738,112238,112750,113232,113749,114066,114472,114891,115531,115986,116362,116888,117560,118263,118634,119022,119454,120212,120865,121580,122336,123339,124057,124680,125071,125807,126367,126940,127598,128503,129441,130136,130752,131484,132213,133065,133932,134898,135995,137194,138643,140474,142130,143419,144109,144750,145815,147033,148747,150086,151837,153430,155660,157594,160181,162814,166040,168148,170339,172347,175526,178838,182345,186277,190976,197610,203576,209770,214176,219357,224671,229445,231953,232311,232721,235511,239878,244183,245603,244264,241688,241046,240984,244002,246287,247872,246932,246439,245705,245520,244371,244048,242896,240769,237271,234083,230075,228207,226820,225672,224280,221076,218760,216134,213652,211131,211209,210808,211468,209282,207732,205527,203373,198924,195403,192170,195190,198586,201449,200658,199314,198581,197283,195436,192964,190452,187467,183869,180994,177420,173318,169769,168073,167153,165577,163199,161629,161726,162770,165398,167179,168694,166843,165212,162183,161429,160791,162129,163300,164893,166063,168655,169192,169722,170212,172469,175128,178433,181467,182983,182944,183042,184372,185444,186203,186254,186062,185297,187176,190177,193875,195373,195441,195516,195412,194843,193033,192077,Flagstaff,AZ,Condo,lower
303,394810,304,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lumberton,NC,Condo,lower
304,395215,305,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96204,96053,95748,95447,95175,95049,94978,93657,93854,92517,93779,93592,94723,94710,94510,94533,94592,94631,94519,94056,93572,92981,91543,90279,89003,88675,88260,87880,87514,87264,87160,87201,87264,87353,87271,87239,87210,87275,87252,87176,87032,86911,86808,86833,86863,86950,86925,87012,87256,87383,87305,87108,87166,87267,87339,87629,87917,88252,88220,88500,88555,88747,88578,88699,88866,89399,89671,89568,89234,89105,89131,89209,Wausau,WI,Condo,lower
